account_id,english_name,dealer_code,date,monthly_value
3713G,Insurance Income (Other Makes),80475,2024-02-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-03-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-04-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-05-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-06-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-07-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-08-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-09-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-10-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-11-01,0.0
3713G,Insurance Income (Other Makes),80475,2024-12-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-01-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-02-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-03-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-04-01,2398.0
3713S,Insurance Income (Other Makes),80475,2022-05-01,2964.0
3713S,Insurance Income (Other Makes),80475,2022-06-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-07-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-08-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-09-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-10-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-11-01,0.0
3713S,Insurance Income (Other Makes),80475,2022-12-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-01-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-02-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-03-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-04-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-05-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-06-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-07-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-08-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-09-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-10-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-11-01,0.0
3713S,Insurance Income (Other Makes),80475,2023-12-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-01-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-02-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-03-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-04-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-05-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-06-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-07-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-08-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-09-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-10-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-11-01,0.0
3713S,Insurance Income (Other Makes),80475,2024-12-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-01-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-02-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-03-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-04-01,2.0
3713U,Insurance Income (Other Makes),80475,2022-05-01,2.0
3713U,Insurance Income (Other Makes),80475,2022-06-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-07-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-08-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-09-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-10-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-11-01,0.0
3713U,Insurance Income (Other Makes),80475,2022-12-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-01-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-02-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-03-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-04-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-05-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-06-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-07-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-08-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-09-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-10-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-11-01,0.0
3713U,Insurance Income (Other Makes),80475,2023-12-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-01-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-02-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-03-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-04-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-05-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-06-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-07-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-08-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-09-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-10-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-11-01,0.0
3713U,Insurance Income (Other Makes),80475,2024-12-01,0.0
3741G,Service Contracts (Non CPO),80475,2022-01-01,0.0
3741G,Service Contracts (Non CPO),80475,2022-02-01,0.0
3741G,Service Contracts (Non CPO),80475,2022-03-01,0.0
3741G,Service Contracts (Non CPO),80475,2022-04-01,0.0
3741G,Service Contracts (Non CPO),80475,2022-05-01,0.0
3741G,Service Contracts (Non CPO),80475,2022-06-01,1387.0
3741G,Service Contracts (Non CPO),80475,2022-07-01,3390.0
3741G,Service Contracts (Non CPO),80475,2022-08-01,1899.0
3741G,Service Contracts (Non CPO),80475,2022-09-01,0.0
3741G,Service Contracts (Non CPO),80475,2022-10-01,5068.0
3741G,Service Contracts (Non CPO),80475,2022-11-01,6643.0
3741G,Service Contracts (Non CPO),80475,2022-12-01,1637.0
3741G,Service Contracts (Non CPO),80475,2023-01-01,1870.0
3741G,Service Contracts (Non CPO),80475,2023-02-01,2785.0
3741G,Service Contracts (Non CPO),80475,2023-03-01,1231.0
3741G,Service Contracts (Non CPO),80475,2023-04-01,5664.0
3741G,Service Contracts (Non CPO),80475,2023-05-01,3626.0
3741G,Service Contracts (Non CPO),80475,2023-06-01,1440.0
3741G,Service Contracts (Non CPO),80475,2023-07-01,420.0
3741G,Service Contracts (Non CPO),80475,2023-08-01,927.0
3741G,Service Contracts (Non CPO),80475,2023-09-01,0.0
3741G,Service Contracts (Non CPO),80475,2023-10-01,2865.0
3741G,Service Contracts (Non CPO),80475,2023-11-01,818.0
3741G,Service Contracts (Non CPO),80475,2023-12-01,3766.0
3741G,Service Contracts (Non CPO),80475,2024-01-01,14151.0
3741G,Service Contracts (Non CPO),80475,2024-02-01,3489.0
3741G,Service Contracts (Non CPO),80475,2024-03-01,9332.0
3741G,Service Contracts (Non CPO),80475,2024-04-01,12313.0
3741G,Service Contracts (Non CPO),80475,2024-05-01,9058.0
3741G,Service Contracts (Non CPO),80475,2024-06-01,1867.0
3741G,Service Contracts (Non CPO),80475,2024-07-01,4803.0
3741G,Service Contracts (Non CPO),80475,2024-08-01,14916.0
3741G,Service Contracts (Non CPO),80475,2024-09-01,18819.0
3741G,Service Contracts (Non CPO),80475,2024-10-01,24565.0
3741G,Service Contracts (Non CPO),80475,2024-11-01,6161.0
3741G,Service Contracts (Non CPO),80475,2024-12-01,3038.0
3741S,Service Contracts (Non CPO),80475,2022-01-01,0.0
3741S,Service Contracts (Non CPO),80475,2022-02-01,0.0
3741S,Service Contracts (Non CPO),80475,2022-03-01,0.0
3741S,Service Contracts (Non CPO),80475,2022-04-01,0.0
3741S,Service Contracts (Non CPO),80475,2022-05-01,0.0
3741S,Service Contracts (Non CPO),80475,2022-06-01,1948.0
3741S,Service Contracts (Non CPO),80475,2022-07-01,4990.0
3741S,Service Contracts (Non CPO),80475,2022-08-01,2553.0
3741S,Service Contracts (Non CPO),80475,2022-09-01,0.0
3741S,Service Contracts (Non CPO),80475,2022-10-01,9690.0
3741S,Service Contracts (Non CPO),80475,2022-11-01,7840.0
3741S,Service Contracts (Non CPO),80475,2022-12-01,3194.0
3741S,Service Contracts (Non CPO),80475,2023-01-01,2995.0
3741S,Service Contracts (Non CPO),80475,2023-02-01,4194.0
3741S,Service Contracts (Non CPO),80475,2023-03-01,3558.0
3741S,Service Contracts (Non CPO),80475,2023-04-01,11587.0
3741S,Service Contracts (Non CPO),80475,2023-05-01,9803.0
3741S,Service Contracts (Non CPO),80475,2023-06-01,3895.0
3741S,Service Contracts (Non CPO),80475,2023-07-01,2870.0
3741S,Service Contracts (Non CPO),80475,2023-08-01,1199.0
3741S,Service Contracts (Non CPO),80475,2023-09-01,0.0
3741S,Service Contracts (Non CPO),80475,2023-10-01,7335.0
3741S,Service Contracts (Non CPO),80475,2023-11-01,2000.0
3741S,Service Contracts (Non CPO),80475,2023-12-01,7241.0
3741S,Service Contracts (Non CPO),80475,2024-01-01,20771.0
3741S,Service Contracts (Non CPO),80475,2024-02-01,5400.0
3741S,Service Contracts (Non CPO),80475,2024-03-01,14199.0
3741S,Service Contracts (Non CPO),80475,2024-04-01,20105.0
3741S,Service Contracts (Non CPO),80475,2024-05-01,17490.0
3741S,Service Contracts (Non CPO),80475,2024-06-01,3377.0
3741S,Service Contracts (Non CPO),80475,2024-07-01,6680.0
3741S,Service Contracts (Non CPO),80475,2024-08-01,22218.0
3741S,Service Contracts (Non CPO),80475,2024-09-01,29997.0
3741S,Service Contracts (Non CPO),80475,2024-10-01,31910.0
3741S,Service Contracts (Non CPO),80475,2024-11-01,8236.0
3741S,Service Contracts (Non CPO),80475,2024-12-01,7367.0
3741U,Service Contracts (Non CPO),80475,2022-01-01,0.0
3741U,Service Contracts (Non CPO),80475,2022-02-01,0.0
3741U,Service Contracts (Non CPO),80475,2022-03-01,0.0
3741U,Service Contracts (Non CPO),80475,2022-04-01,0.0
3741U,Service Contracts (Non CPO),80475,2022-05-01,0.0
3741U,Service Contracts (Non CPO),80475,2022-06-01,1.0
3741U,Service Contracts (Non CPO),80475,2022-07-01,2.0
3741U,Service Contracts (Non CPO),80475,2022-08-01,1.0
3741U,Service Contracts (Non CPO),80475,2022-09-01,0.0
3741U,Service Contracts (Non CPO),80475,2022-10-01,3.0
3741U,Service Contracts (Non CPO),80475,2022-11-01,3.0
3741U,Service Contracts (Non CPO),80475,2022-12-01,2.0
3741U,Service Contracts (Non CPO),80475,2023-01-01,1.0
3741U,Service Contracts (Non CPO),80475,2023-02-01,2.0
3741U,Service Contracts (Non CPO),80475,2023-03-01,2.0
3741U,Service Contracts (Non CPO),80475,2023-04-01,4.0
3741U,Service Contracts (Non CPO),80475,2023-05-01,3.0
3741U,Service Contracts (Non CPO),80475,2023-06-01,1.0
3741U,Service Contracts (Non CPO),80475,2023-07-01,1.0
3741U,Service Contracts (Non CPO),80475,2023-08-01,1.0
3741U,Service Contracts (Non CPO),80475,2023-09-01,0.0
3741U,Service Contracts (Non CPO),80475,2023-10-01,2.0
3741U,Service Contracts (Non CPO),80475,2023-11-01,1.0
3741U,Service Contracts (Non CPO),80475,2023-12-01,2.0
3741U,Service Contracts (Non CPO),80475,2024-01-01,10.0
3741U,Service Contracts (Non CPO),80475,2024-02-01,2.0
3741U,Service Contracts (Non CPO),80475,2024-03-01,7.0
3741U,Service Contracts (Non CPO),80475,2024-04-01,14.0
3741U,Service Contracts (Non CPO),80475,2024-05-01,16.0
3741U,Service Contracts (Non CPO),80475,2024-06-01,4.0
3741U,Service Contracts (Non CPO),80475,2024-07-01,3.0
3741U,Service Contracts (Non CPO),80475,2024-08-01,14.0
3741U,Service Contracts (Non CPO),80475,2024-09-01,13.0
3741U,Service Contracts (Non CPO),80475,2024-10-01,14.0
3741U,Service Contracts (Non CPO),80475,2024-11-01,5.0
3741U,Service Contracts (Non CPO),80475,2024-12-01,3.0
3910U,TOTAL,80475,2022-01-01,4.0
3910U,TOTAL,80475,2022-02-01,14.0
3910U,TOTAL,80475,2022-03-01,27.0
3910U,TOTAL,80475,2022-04-01,47.0
3910U,TOTAL,80475,2022-05-01,55.0
3910U,TOTAL,80475,2022-06-01,62.0
3910U,TOTAL,80475,2022-07-01,67.0
3910U,TOTAL,80475,2022-08-01,72.0
3910U,TOTAL,80475,2022-09-01,82.0
3910U,TOTAL,80475,2022-10-01,98.0
3910U,TOTAL,80475,2022-11-01,107.0
3910U,TOTAL,80475,2022-12-01,116.0
3910U,TOTAL,80475,2023-01-01,13.0
3910U,TOTAL,80475,2023-02-01,24.0
3910U,TOTAL,80475,2023-03-01,37.0
3910U,TOTAL,80475,2023-04-01,48.0
3910U,TOTAL,80475,2023-05-01,70.0
3910U,TOTAL,80475,2023-06-01,82.0
3910U,TOTAL,80475,2023-07-01,102.0
3910U,TOTAL,80475,2023-08-01,125.0
3910U,TOTAL,80475,2023-09-01,140.0
3910U,TOTAL,80475,2023-10-01,154.0
3910U,TOTAL,80475,2023-11-01,162.0
3910U,TOTAL,80475,2023-12-01,171.0
3910U,TOTAL,80475,2024-01-01,19.0
3910U,TOTAL,80475,2024-02-01,40.0
3910U,TOTAL,80475,2024-03-01,58.0
3910U,TOTAL,80475,2024-04-01,79.0
3910U,TOTAL,80475,2024-05-01,97.0
3910U,TOTAL,80475,2024-06-01,115.0
3910U,TOTAL,80475,2024-07-01,144.0
3910U,TOTAL,80475,2024-08-01,178.0
3910U,TOTAL,80475,2024-09-01,204.0
3910U,TOTAL,80475,2024-10-01,223.0
3910U,TOTAL,80475,2024-11-01,252.0
3910U,TOTAL,80475,2024-12-01,264.0
391AU,JAN.,80475,2022-01-01,4.0
391AU,JAN.,80475,2022-02-01,4.0
391AU,JAN.,80475,2022-03-01,4.0
391AU,JAN.,80475,2022-04-01,4.0
391AU,JAN.,80475,2022-05-01,4.0
391AU,JAN.,80475,2022-06-01,4.0
391AU,JAN.,80475,2022-07-01,4.0
391AU,JAN.,80475,2022-08-01,4.0
391AU,JAN.,80475,2022-09-01,4.0
391AU,JAN.,80475,2022-10-01,4.0
391AU,JAN.,80475,2022-11-01,4.0
391AU,JAN.,80475,2022-12-01,4.0
391AU,JAN.,80475,2023-01-01,13.0
391AU,JAN.,80475,2023-02-01,13.0
391AU,JAN.,80475,2023-03-01,13.0
391AU,JAN.,80475,2023-04-01,13.0
391AU,JAN.,80475,2023-05-01,13.0
391AU,JAN.,80475,2023-06-01,13.0
391AU,JAN.,80475,2023-07-01,13.0
391AU,JAN.,80475,2023-08-01,13.0
391AU,JAN.,80475,2023-09-01,13.0
391AU,JAN.,80475,2023-10-01,13.0
391AU,JAN.,80475,2023-11-01,13.0
391AU,JAN.,80475,2023-12-01,13.0
391AU,JAN.,80475,2024-01-01,19.0
391AU,JAN.,80475,2024-02-01,19.0
391AU,JAN.,80475,2024-03-01,19.0
391AU,JAN.,80475,2024-04-01,19.0
391AU,JAN.,80475,2024-05-01,19.0
391AU,JAN.,80475,2024-06-01,19.0
391AU,JAN.,80475,2024-07-01,19.0
391AU,JAN.,80475,2024-08-01,19.0
391AU,JAN.,80475,2024-09-01,19.0
391AU,JAN.,80475,2024-10-01,19.0
391AU,JAN.,80475,2024-11-01,19.0
391AU,JAN.,80475,2024-12-01,19.0
391BU,FEB.,80475,2022-01-01,0.0
391BU,FEB.,80475,2022-02-01,10.0
391BU,FEB.,80475,2022-03-01,10.0
391BU,FEB.,80475,2022-04-01,10.0
391BU,FEB.,80475,2022-05-01,10.0
391BU,FEB.,80475,2022-06-01,10.0
391BU,FEB.,80475,2022-07-01,10.0
391BU,FEB.,80475,2022-08-01,10.0
391BU,FEB.,80475,2022-09-01,10.0
391BU,FEB.,80475,2022-10-01,10.0
391BU,FEB.,80475,2022-11-01,10.0
391BU,FEB.,80475,2022-12-01,10.0
391BU,FEB.,80475,2023-01-01,0.0
391BU,FEB.,80475,2023-02-01,11.0
391BU,FEB.,80475,2023-03-01,11.0
391BU,FEB.,80475,2023-04-01,11.0
391BU,FEB.,80475,2023-05-01,11.0
391BU,FEB.,80475,2023-06-01,11.0
391BU,FEB.,80475,2023-07-01,11.0
391BU,FEB.,80475,2023-08-01,11.0
391BU,FEB.,80475,2023-09-01,11.0
391BU,FEB.,80475,2023-10-01,11.0
391BU,FEB.,80475,2023-11-01,11.0
391BU,FEB.,80475,2023-12-01,11.0
391BU,FEB.,80475,2024-01-01,0.0
391BU,FEB.,80475,2024-02-01,21.0
391BU,FEB.,80475,2024-03-01,21.0
391BU,FEB.,80475,2024-04-01,21.0
391BU,FEB.,80475,2024-05-01,21.0
391BU,FEB.,80475,2024-06-01,21.0
391BU,FEB.,80475,2024-07-01,21.0
391BU,FEB.,80475,2024-08-01,21.0
391BU,FEB.,80475,2024-09-01,21.0
391BU,FEB.,80475,2024-10-01,21.0
391BU,FEB.,80475,2024-11-01,21.0
391BU,FEB.,80475,2024-12-01,21.0
391CU,MAR.,80475,2022-01-01,0.0
391CU,MAR.,80475,2022-02-01,0.0
391CU,MAR.,80475,2022-03-01,13.0
391CU,MAR.,80475,2022-04-01,13.0
391CU,MAR.,80475,2022-05-01,13.0
391CU,MAR.,80475,2022-06-01,13.0
391CU,MAR.,80475,2022-07-01,13.0
391CU,MAR.,80475,2022-08-01,13.0
391CU,MAR.,80475,2022-09-01,13.0
391CU,MAR.,80475,2022-10-01,13.0
391CU,MAR.,80475,2022-11-01,13.0
391CU,MAR.,80475,2022-12-01,13.0
391CU,MAR.,80475,2023-01-01,0.0
391CU,MAR.,80475,2023-02-01,0.0
391CU,MAR.,80475,2023-03-01,13.0
391CU,MAR.,80475,2023-04-01,13.0
391CU,MAR.,80475,2023-05-01,13.0
391CU,MAR.,80475,2023-06-01,13.0
391CU,MAR.,80475,2023-07-01,13.0
391CU,MAR.,80475,2023-08-01,13.0
391CU,MAR.,80475,2023-09-01,13.0
391CU,MAR.,80475,2023-10-01,13.0
391CU,MAR.,80475,2023-11-01,13.0
391CU,MAR.,80475,2023-12-01,13.0
391CU,MAR.,80475,2024-01-01,0.0
391CU,MAR.,80475,2024-02-01,0.0
391CU,MAR.,80475,2024-03-01,18.0
391CU,MAR.,80475,2024-04-01,18.0
391CU,MAR.,80475,2024-05-01,18.0
391CU,MAR.,80475,2024-06-01,18.0
391CU,MAR.,80475,2024-07-01,18.0
391CU,MAR.,80475,2024-08-01,18.0
391CU,MAR.,80475,2024-09-01,18.0
391CU,MAR.,80475,2024-10-01,18.0
391CU,MAR.,80475,2024-11-01,18.0
391CU,MAR.,80475,2024-12-01,18.0
391DU,APR.,80475,2022-01-01,0.0
391DU,APR.,80475,2022-02-01,0.0
391DU,APR.,80475,2022-03-01,0.0
391DU,APR.,80475,2022-04-01,20.0
391DU,APR.,80475,2022-05-01,20.0
391DU,APR.,80475,2022-06-01,20.0
391DU,APR.,80475,2022-07-01,20.0
391DU,APR.,80475,2022-08-01,20.0
391DU,APR.,80475,2022-09-01,20.0
391DU,APR.,80475,2022-10-01,20.0
391DU,APR.,80475,2022-11-01,20.0
391DU,APR.,80475,2022-12-01,20.0
391DU,APR.,80475,2023-01-01,0.0
391DU,APR.,80475,2023-02-01,0.0
391DU,APR.,80475,2023-03-01,0.0
391DU,APR.,80475,2023-04-01,11.0
391DU,APR.,80475,2023-05-01,11.0
391DU,APR.,80475,2023-06-01,11.0
391DU,APR.,80475,2023-07-01,11.0
391DU,APR.,80475,2023-08-01,11.0
391DU,APR.,80475,2023-09-01,11.0
391DU,APR.,80475,2023-10-01,11.0
391DU,APR.,80475,2023-11-01,11.0
391DU,APR.,80475,2023-12-01,11.0
391DU,APR.,80475,2024-01-01,0.0
391DU,APR.,80475,2024-02-01,0.0
391DU,APR.,80475,2024-03-01,0.0
391DU,APR.,80475,2024-04-01,21.0
391DU,APR.,80475,2024-05-01,21.0
391DU,APR.,80475,2024-06-01,21.0
391DU,APR.,80475,2024-07-01,21.0
391DU,APR.,80475,2024-08-01,21.0
391DU,APR.,80475,2024-09-01,21.0
391DU,APR.,80475,2024-10-01,21.0
391DU,APR.,80475,2024-11-01,21.0
391DU,APR.,80475,2024-12-01,21.0
391EU,MAY,80475,2022-01-01,0.0
391EU,MAY,80475,2022-02-01,0.0
391EU,MAY,80475,2022-03-01,0.0
391EU,MAY,80475,2022-04-01,0.0
391EU,MAY,80475,2022-05-01,8.0
391EU,MAY,80475,2022-06-01,8.0
391EU,MAY,80475,2022-07-01,8.0
391EU,MAY,80475,2022-08-01,8.0
391EU,MAY,80475,2022-09-01,8.0
391EU,MAY,80475,2022-10-01,8.0
391EU,MAY,80475,2022-11-01,8.0
391EU,MAY,80475,2022-12-01,8.0
391EU,MAY,80475,2023-01-01,0.0
391EU,MAY,80475,2023-02-01,0.0
391EU,MAY,80475,2023-03-01,0.0
391EU,MAY,80475,2023-04-01,0.0
391EU,MAY,80475,2023-05-01,22.0
391EU,MAY,80475,2023-06-01,22.0
391EU,MAY,80475,2023-07-01,22.0
391EU,MAY,80475,2023-08-01,22.0
391EU,MAY,80475,2023-09-01,22.0
391EU,MAY,80475,2023-10-01,22.0
391EU,MAY,80475,2023-11-01,22.0
391EU,MAY,80475,2023-12-01,22.0
391EU,MAY,80475,2024-01-01,0.0
391EU,MAY,80475,2024-02-01,0.0
391EU,MAY,80475,2024-03-01,0.0
391EU,MAY,80475,2024-04-01,0.0
391EU,MAY,80475,2024-05-01,18.0
391EU,MAY,80475,2024-06-01,18.0
391EU,MAY,80475,2024-07-01,18.0
391EU,MAY,80475,2024-08-01,18.0
391EU,MAY,80475,2024-09-01,18.0
391EU,MAY,80475,2024-10-01,18.0
391EU,MAY,80475,2024-11-01,18.0
391EU,MAY,80475,2024-12-01,18.0
391FU,JUN.,80475,2022-01-01,0.0
391FU,JUN.,80475,2022-02-01,0.0
391FU,JUN.,80475,2022-03-01,0.0
391FU,JUN.,80475,2022-04-01,0.0
391FU,JUN.,80475,2022-05-01,0.0
391FU,JUN.,80475,2022-06-01,7.0
391FU,JUN.,80475,2022-07-01,7.0
391FU,JUN.,80475,2022-08-01,7.0
391FU,JUN.,80475,2022-09-01,7.0
391FU,JUN.,80475,2022-10-01,7.0
391FU,JUN.,80475,2022-11-01,7.0
391FU,JUN.,80475,2022-12-01,7.0
391FU,JUN.,80475,2023-01-01,0.0
391FU,JUN.,80475,2023-02-01,0.0
391FU,JUN.,80475,2023-03-01,0.0
391FU,JUN.,80475,2023-04-01,0.0
391FU,JUN.,80475,2023-05-01,0.0
391FU,JUN.,80475,2023-06-01,12.0
391FU,JUN.,80475,2023-07-01,12.0
391FU,JUN.,80475,2023-08-01,12.0
391FU,JUN.,80475,2023-09-01,12.0
391FU,JUN.,80475,2023-10-01,12.0
391FU,JUN.,80475,2023-11-01,12.0
391FU,JUN.,80475,2023-12-01,12.0
391FU,JUN.,80475,2024-01-01,0.0
391FU,JUN.,80475,2024-02-01,0.0
391FU,JUN.,80475,2024-03-01,0.0
391FU,JUN.,80475,2024-04-01,0.0
391FU,JUN.,80475,2024-05-01,0.0
